4,8,12,16,20,24,28,32
0.007633000631080837,0.006571087452193906,0.013548879510873487,0.018741723193883342,0.023582105073770215,0.022676266512179227,0.021989868342121948,0.022909497553096975
0.013143659227735194,0.013775191029562798,0.016141625220344142,0.01774070129149058,0.019870266491779236,0.01745713212841149,0.014657549670035222,0.019098080992075717
0.006929470720742255,0.009694066826438419,0.012772616465279144,0.01794903151284218,0.026274494675228393,0.02980582576203239,0.029293256799025596,0.026493659645333994
0.00587122764935057,0.016311644213900616,0.015150200150067369,0.017563562399006694,0.01955886766334508,0.016745267528514112,0.01743195117340259,0.01850013737952653
0.0018122047930442808,0.008982625104869394,0.00852865923601002,0.010942511557069915,0.009933795198374265,0.009571419988381328,0.00847528757046484,0.0074241496827542885
0.004693612779991345,0.0110171759737099,0.012453429452237671,0.015544203668607573,0.01732726137966617,0.014674786556921726,0.012724610761200886,0.02094027657768362
0.004523980761996264,0.011430852356125029,0.010703519393417182,0.014269784104482616,0.017006232640889112,0.01364014959831883,0.01102172906311503,0.016981941340304767
0.004037062610780555,0.010610047255422675,0.013592033735416268,0.01420076147145131,0.01584916985046682,0.009430149822448053,0.008072595072094698,0.009473919081693464
0.001573034223386005,0.004892982705239783,0.007341498855135927,0.009078993454201711,0.008827018147402147,0.00937961040268546,0.011458712212111755,0.022242840644914035
0.008199000181917715,0.010009142528190684,0.012900341275143667,0.01444047906524328,0.01266558365777378,0.010997740041368905,0.009781506738912297,0.011726544235877564
