Mean,Median,SD,Min,Max
0.014510877673174558,0.013153007424539499,0.007732685137924119,0.0003596256287246649,0.027791536647826652
0.022091487422585487,0.020993083715438843,0.0034936012234538794,0.018135301768779755,0.03069552779197693
0.003945891745388508,0.002850467339158058,0.006710239686071873,-0.005971820093691349,0.0169563889503479
